Num,Name,PROTEIN,FAT,CARBON HYDRATE,KCAL
2328,＜調味料類＞　（だし類）　なべつゆ　ストレート　しょうゆ味,1.0,0,4.1,20
2329,＜調味料類＞　（だし類）　めんつゆ　ストレート,2.2,0,8.7,44
2330,＜調味料類＞　（だし類）　めんつゆ　二倍濃縮,3.4,0,14.4,71
2331,＜調味料類＞　（だし類）　めんつゆ　三倍濃縮,4.5,0,20.0,98
2332,＜調味料類＞　（だし類）　ラーメンスープ　濃縮　しょうゆ味　ストレートしょうゆ味,3.3,11.7,9.9,157
2333,＜調味料類＞　（だし類）　ラーメンスープ　濃縮　みそ味　ストレートみそ味,6.4,11.0,16.8,187
2334,＜調味料類＞　（調味ソース類）　甘酢,0.1,0,28.4,125
2335,＜調味料類＞　（調味ソース類）　エビチリの素,1.2,1.4,9.5,54
2336,＜調味料類＞　（調味ソース類）　オイスターソース,7.7,0.3,18.3,105
2337,＜調味料類＞　（調味ソース類）　黄身酢,6.3,13.1,20.0,222
2338,＜調味料類＞　（調味ソース類）　魚醤油　いかなごしょうゆ,13.9,0,2.1,64
2339,＜調味料類＞　（調味ソース類）　魚醤油　いしる　（いしり）,12.8,0,4.2,67
2340,＜調味料類＞　（調味ソース類）　魚醤油　しょっつる,6.1,0,1.1,29
2341,＜調味料類＞　（調味ソース類）　魚醤油　ナンプラー,9.1,0.1,2.7,47
2342,＜調味料類＞　（調味ソース類）　ごま酢,4.0,8.0,29.9,217
2343,＜調味料類＞　（調味ソース類）　ごまだれ,7.2,15.1,29.2,285
2344,＜調味料類＞　（調味ソース類）　三杯酢,0.9,0,17.8,94
2345,＜調味料類＞　（調味ソース類）　二杯酢,3.5,0,7.6,67
2346,＜調味料類＞　（調味ソース類）　すし酢　ちらし・稲荷用,0.1,0,34.9,159
2347,＜調味料類＞　（調味ソース類）　すし酢　にぎり用,0.2,0,14.3,81
2348,＜調味料類＞　（調味ソース類）　すし酢　巻き寿司・箱寿司用,0.1,0,23.8,117
2349,＜調味料類＞　（調味ソース類）　中華風合わせ酢,3.0,3.4,24.8,158
2350,＜調味料類＞　（調味ソース類）　デミグラスソース,2.9,3.0,11.0,82
2351,＜調味料類＞　（調味ソース類）　テンメンジャン,8.5,7.7,38.1,249
2352,＜調味料類＞　（調味ソース類）　冷やし中華のたれ,2.1,1.2,23.1,117
2353,＜調味料類＞　（調味ソース類）　ホワイトソース,1.8,6.2,9.2,99
2354,＜調味料類＞　（調味ソース類）　ぽん酢しょうゆ,3.4,0.1,7.4,49
2355,＜調味料類＞　（調味ソース類）　ぽん酢しょうゆ　市販品,3.7,0,10.8,62
2356,＜調味料類＞　（調味ソース類）　マーボー豆腐の素,4.2,6.3,10.4,115
2357,＜調味料類＞　（調味ソース類）　マリネ液,0.1,0,10.9,70
2358,＜調味料類＞　（調味ソース類）　ミートソース,3.8,5.0,10.1,96
2359,＜調味料類＞　（調味ソース類）　焼きそば粉末ソース,5.6,0.7,62.4,251
2360,＜調味料類＞　（調味ソース類）　焼き鳥のたれ,3.3,0,28.5,132
2361,＜調味料類＞　（調味ソース類）　焼き肉のたれ,4.3,2.2,32.3,165
2362,＜調味料類＞　（調味ソース類）　みたらしのたれ,0.9,0,30.8,127
2363,＜調味料類＞　（調味ソース類）　ゆずこしょう,1.3,0.8,9.3,37
2364,＜調味料類＞　（トマト加工品類）　トマトピューレー,1.9,0.1,9.9,44
2365,＜調味料類＞　（トマト加工品類）　トマトペースト,3.8,0.1,22.0,94
2366,＜調味料類＞　（トマト加工品類）　トマトケチャップ,1.6,0.2,27.6,106
2367,＜調味料類＞　（トマト加工品類）　トマトソース,2.0,0.2,8.5,41
2368,＜調味料類＞　（トマト加工品類）　チリソース,1.8,0.1,26.3,112
2369,＜調味料類＞　（ドレッシング類）　半固形状ドレッシング　マヨネーズ　全卵型,1.4,76.0,3.6,669
2370,＜調味料類＞　（ドレッシング類）　半固形状ドレッシング　マヨネーズ　卵黄型,2.5,74.7,0.6,669
2371,＜調味料類＞　（ドレッシング類）　半固形状ドレッシング　マヨネーズタイプ調味料　低カロリータイプ,2.9,28.3,3.3,264
2372,＜調味料類＞　（ドレッシング類）　分離液状ドレッシング　フレンチドレッシング　分離液状,(Tr),31.5,12.4,331
2373,＜調味料類＞　（ドレッシング類）　分離液状ドレッシング　和風ドレッシング　分離液状,1.9,14.5,9.3,181
2374,＜調味料類＞　（ドレッシング類）　分離液状ドレッシング　和風ドレッシングタイプ調味料　ノンオイルタイプ,3.1,0.1,16.1,83
2375,＜調味料類＞　（ドレッシング類）　乳化液状ドレッシング　ごまドレッシング,2.7,38.3,15.0,401
2376,＜調味料類＞　（ドレッシング類）　乳化液状ドレッシング　サウザンアイランドドレッシング,0.3,39.2,12.8,393
2377,＜調味料類＞　（ドレッシング類）　乳化液状ドレッシング　フレンチドレッシング　乳化液状,0.1,38.8,9.3,376
2378,＜調味料類＞　（みそ類）　米みそ　甘みそ,9.7,3.0,37.9,206
2379,＜調味料類＞　（みそ類）　米みそ　淡色辛みそ,12.5,6.0,21.9,182
2380,＜調味料類＞　（みそ類）　米みそ　赤色辛みそ,13.1,5.5,21.1,178
2381,＜調味料類＞　（みそ類）　米みそ　だし入りみそ,11.0,5.6,20.6,169
2382,＜調味料類＞　（みそ類）　米みそ　だし入りみそ　減塩,10.3,5.1,22.2,164
2383,＜調味料類＞　（みそ類）　麦みそ,9.7,4.3,30.0,184
2384,＜調味料類＞　（みそ類）　豆みそ,17.2,10.5,14.5,207
2385,＜調味料類＞　（みそ類）　減塩みそ,11.0,5.9,25.7,190
2386,＜調味料類＞　（みそ類）　即席みそ　粉末タイプ,21.9,9.3,43.0,321
2387,＜調味料類＞　（みそ類）　即席みそ　ペーストタイプ,8.9,3.7,15.4,122
2388,＜調味料類＞　（みそ類）　辛子酢みそ,5.0,2.1,44.6,219
2389,＜調味料類＞　（みそ類）　ごまみそ,9.4,9.9,32.9,245
2390,＜調味料類＞　（みそ類）　酢みそ,4.9,1.5,44.8,214
2391,＜調味料類＞　（みそ類）　練りみそ,5.5,1.7,59.1,267
2392,＜調味料類＞　（ルウ類）　カレールウ,6.5,34.1,44.7,474
2393,＜調味料類＞　（ルウ類）　ハヤシルウ,5.8,33.2,47.5,501
2394,＜調味料類＞　（その他）　お茶漬けの素　さけ,20.2,3.7,37.1,251
2395,＜調味料類＞　（その他）　キムチの素,5.3,1.0,26.0,126
2396,＜調味料類＞　（その他）　酒かす,14.9,1.5,23.8,215
2397,＜調味料類＞　（その他）　即席すまし汁,18.3,0.8,30.5,194
2398,＜調味料類＞　（その他）　ふりかけ　たまご,23.4,21.9,39.7,426
2399,＜調味料類＞　（その他）　みりん風調味料,0.1,0,55.7,226
2400,＜調味料類＞　（その他）　料理酒,0.2,Tr,4.7,88
2401,＜香辛料類＞　オールスパイス　粉,5.6,5.6,75.2,364
2402,＜香辛料類＞　オニオンパウダー,8.8,1.1,79.8,363
2403,＜香辛料類＞　からし　粉,33.0,14.3,43.7,435
2404,＜香辛料類＞　からし　練り,5.9,14.5,40.1,314
2405,＜香辛料類＞　からし　練りマスタード,4.8,10.6,13.1,175
2406,＜香辛料類＞　からし　粒入りマスタード,7.6,16.0,12.7,229
2407,＜香辛料類＞　カレー粉,13.0,12.2,63.3,338
2408,＜香辛料類＞　クローブ　粉,7.2,13.6,66.4,398
2409,＜香辛料類＞　こしょう　黒　粉,11.0,6.0,66.6,362
2410,＜香辛料類＞　こしょう　白　粉,10.1,6.4,70.1,376
2411,＜香辛料類＞　こしょう　混合　粉,10.6,6.2,68.3,369
2412,＜香辛料類＞　さんしょう　粉,10.3,6.2,69.6,375
2413,＜香辛料類＞　シナモン　粉,3.6,3.5,79.6,356
2414,＜香辛料類＞　しょうが　粉,7.8,4.9,72.5,365
2415,＜香辛料類＞　しょうが　おろし,0.7,0.6,8.6,41
2416,＜香辛料類＞　セージ　粉,6.4,10.1,66.9,377
2417,＜香辛料類＞　タイム　粉,6.5,5.2,69.8,342
2418,＜香辛料類＞　チリパウダー,15.0,8.2,60.1,374
2419,＜香辛料類＞　とうがらし　粉,16.2,9.7,66.8,412
2420,＜香辛料類＞　ナツメグ　粉,5.7,38.5,47.5,520
2421,＜香辛料類＞　にんにく　ガーリックパウダー　食塩無添加,19.9,0.8,73.8,380
2422,＜香辛料類＞　にんにく　ガーリックパウダー　食塩添加,19.9,0.8,73.8,382
2423,＜香辛料類＞　にんにく　おろし,4.7,0.5,37.0,170
2424,＜香辛料類＞　バジル　粉,21.1,2.2,50.6,307
2425,＜香辛料類＞　パセリ　乾,28.7,2.2,51.6,341
2426,＜香辛料類＞　パプリカ　粉,15.5,11.6,55.6,385
2427,＜香辛料類＞　わさび　粉　からし粉入り,16.5,4.4,69.7,384
2428,＜香辛料類＞　わさび　練り,3.3,10.3,39.8,265
2429,＜その他＞　酵母　パン酵母　圧搾,16.5,1.5,12.1,105
2430,＜その他＞　酵母　パン酵母　乾燥,37.1,6.8,43.1,307
2431,＜その他＞　ベーキングパウダー,Tr,1.2,29.0,150
2432,和風料理　和え物類　青菜の白和え,4.2,3.4,10.5,81
2433,和風料理　和え物類　いんげんのごま和え,3.7,3.4,9.1,77
2434,和風料理　和え物類　わかめとねぎの酢みそ和え,3.8,0.9,16.3,85
2435,和風料理　汁物類　とん汁,1.5,1.5,2.0,26
2436,和風料理　酢の物類　紅白なます,0.6,0.6,7.2,34
2437,和風料理　煮物類　卯の花いり,4.4,4.1,10.7,84
2438,和風料理　煮物類　親子丼の具,8.4,5.2,5.6,101
2439,和風料理　煮物類　牛飯の具,4.1,9.4,6.4,122
2440,和風料理　煮物類　切り干し大根の煮物,2.3,2.5,5.7,48
2441,和風料理　煮物類　きんぴらごぼう,1.4,4.5,11.3,84
2442,和風料理　煮物類　ぜんまいのいため煮,3.4,4.2,8.7,80
2443,和風料理　煮物類　筑前煮,4.4,3.5,10.2,85
2444,和風料理　煮物類　肉じゃが,4.3,1.3,13.0,78
2445,和風料理　煮物類　ひじきのいため煮,3.1,4.0,9.9,75
2446,和風料理　その他　アジの南蛮漬け,8.1,6.1,6.2,109
2447,和風料理　その他　松前漬け　しょうゆ漬,17.0,1.4,24.7,166
2448,洋風料理　カレー類　チキンカレー,5.6,8.8,8.4,131
2449,洋風料理　カレー類　ビーフカレー,2.4,9.0,8.1,119
2450,洋風料理　カレー類　ポークカレー,2.8,8.6,7.7,116
2451,洋風料理　コロッケ類　カニクリームコロッケ,5.1,17.1,22.0,255
2452,洋風料理　コロッケ類　コーンクリームコロッケ,5.1,16.0,23.4,245
2453,洋風料理　コロッケ類　ポテトコロッケ,5.3,12.6,25.2,226
2454,洋風料理　シチュー類　チキンシチュー,6.2,8.0,7.8,124
2455,洋風料理　シチュー類　ビーフシチュー,4.1,12.6,7.1,153
2456,洋風料理　素揚げ類　ミートボール,10.2,12.5,13.4,201
2457,洋風料理　スープ類　かぼちゃのクリームスープ,1.5,3.9,10.1,73
2458,洋風料理　スープ類　コーンクリームスープ　コーンクリームスープ,1.7,2.6,8.5,62
2459,洋風料理　スープ類　コーンクリームスープ　粉末タイプ,8.1,13.7,67.4,425
2460,洋風料理　ハンバーグステーキ類　合いびきハンバーグ,13.4,12.2,10.0,197
2461,洋風料理　ハンバーグステーキ類　チキンハンバーグ,12.6,10.2,8.5,171
2462,洋風料理　ハンバーグステーキ類　豆腐ハンバーグ,9.9,9.2,8.4,142
2463,洋風料理　フライ類　いかフライ,13.3,11.3,19.7,227
2464,洋風料理　フライ類　えびフライ,15.9,11.6,20.5,236
2465,洋風料理　フライ類　白身フライ,9.7,21.8,16.2,299
2466,洋風料理　フライ類　メンチカツ,10.7,18.7,18.7,273
2467,洋風料理　フライ用冷凍食品　いかフライ　冷凍,10.6,2.0,21.4,146
2468,洋風料理　フライ用冷凍食品　えびフライ　冷凍,10.2,1.9,20.3,139
2469,洋風料理　フライ用冷凍食品　コロッケ　クリームコロッケ　冷凍,4.7,6.3,20.9,159
2470,洋風料理　フライ用冷凍食品　コロッケ　ポテトコロッケ　冷凍,4.6,4.9,25.3,157
2471,洋風料理　フライ用冷凍食品　白身フライ　冷凍,11.6,2.7,19.3,148
2472,洋風料理　フライ用冷凍食品　メンチカツ　冷凍,9.9,7.2,23.0,196
2473,洋風料理　その他　えびグラタン,5.5,6.9,12.1,128
2474,洋風料理　その他　えびピラフ,3.3,2.3,29.8,146
2475,中国料理　点心類　ぎょうざ,6.9,11.3,22.3,209
2476,中国料理　点心類　しゅうまい,9.1,9.2,19.5,191
2477,中国料理　点心類　中華ちまき,5.9,5.5,27.7,174
2478,中国料理　菜類　酢豚,4.6,3.3,7.6,77
2479,中国料理　菜類　八宝菜,5.8,3.2,3.8,64
2480,中国料理　菜類　麻婆豆腐,7.8,6.8,3.8,104
2481,韓国料理　和え物類　もやしのナムル,3.1,4.5,5.7,70
